Unnamed: 0,Strategy,Date,Ticker,Target Entry,Volume Spike,Price Spike,Previous Day Close,Signal Time,Shares,Stop Price,Sell Price,Backup Sell Time,Yesterday High,Time Threshold,Buy Time Threshold,Sell_Time,Market Cap,Sector,Float,Market Capitalization,Shares Float
3,0,2024-11-21,ALAB,105.1065854269184,15.680275945536112,0.1265072765072765,104.1,09:30:00,2.0993793976251474,115.61724396961024,99.85125615557249,,108.37,12:30:00,10:30:00,15:30:00,10524420000.0,Technology,113060000.0,10524.42M,113.06M
5,0,2024-11-21,MCRB,0.8414683225561794,6.86894345279636,0.0993749999999998,0.745,09:30:00,262.2304299342987,0.9256151548117972,0.7993949064283704,,0.8795,12:30:00,10:30:00,15:30:00,138470000.0,Healthcare,118980000.0,138.47M,118.98M
2,0,2024-11-21,HUT,24.96807133339768,7.107100680270041,0.0809034907597535,23.4,09:30:00,8.837630950887412,27.46487846673745,23.719667766727795,,26.32,12:30:00,10:30:00,15:30:00,1396260000.0,Financial,80770000.0,1396.26M,80.77M
6,0,2024-11-21,LEV,0.2360733563033399,28.72747977153815,0.2301696469509399,0.2299,10:30:00,934.7035322210064,0.2596806919336739,0.2242696884881729,,0.2683,12:30:00,10:30:00,15:30:00,147070000.0,Industrials,120000000.0,147.07M,120.0M
8,0,2024-11-21,COHR,107.35836652594682,6.749991697153073,0.084484800631662,105.72,09:30:00,2.055346100545134,118.0942031785415,101.99044819964948,,109.88,12:30:00,10:30:00,15:30:00,15200120000.0,Technology,152280000.0,15200.12M,152.28M
19,0,2024-11-21,ARM,135.10254036175834,11.2536490963812,0.0535142552218324,133.0,09:30:00,1.6332675863026105,148.61279439793418,128.34741334367044,,138.2,12:30:00,10:30:00,15:30:00,159662810000.0,Technology,1042300000.0,159662.81M,1042.3M
11,0,2024-11-21,AMLI,0.7524987569202183,10.218697254204594,0.0843543162934798,0.739,10:00:00,293.23450433738697,0.8277486326122401,0.7148738190742073,,0.77,12:30:00,10:30:00,15:30:00,165530000.0,Basic Materials,211990000.0,165.53M,211.99M
12,0,2024-11-21,CIFR,6.567846872861168,11.397408218599546,0.0914860681114551,6.15,09:30:00,33.59679424192696,7.224631560147285,6.23945452921811,,7.051,12:30:00,10:30:00,15:30:00,1769700000.0,Financial,220190000.0,1769.7M,220.19M
9,0,2024-11-21,IREN,10.048680979881812,12.79037491269378,0.0808275366513309,9.79,09:30:00,21.95896162310004,11.053549077869992,9.546246930887722,,10.83,12:30:00,10:30:00,15:30:00,1807120000.0,Financial,172030000.0,1807.12M,172.03M
15,0,2024-11-21,RIOT,12.314647326997395,12.191639072160385,0.0866596595188241,11.83,09:30:00,17.918385654151074,13.546112059697135,11.698914960647528,,13.13,12:30:00,10:30:00,15:30:00,2956280000.0,Financial,279060000.0,2956.28M,279.06M
13,0,2024-11-21,CLSK,14.21471378377788,13.019258307043602,0.1243561442236938,13.05,09:30:00,15.52325311339157,15.636185162155668,13.503978094588986,,15.28,12:30:00,10:30:00,15:30:00,3212350000.0,Financial,244460000.0,3212.35M,244.46M
20,0,2024-11-21,NVDA,147.45995896761357,18.35133205060763,0.0632867376034494,146.12,09:30:00,1.4963967272530097,162.20595486437492,140.0869610192329,,152.89,12:30:00,10:30:00,15:30:00,3525206460000.0,Technology,23554300000.0,3525206.46M,23554.3M
10,0,2024-11-21,MSTR,512.081840922427,9.45052596375934,0.1308730423192268,418.0659,09:30:00,0.4309049498855919,563.2900250146697,486.4777488763056,,548.2,12:30:00,10:30:00,15:30:00,40515490000.0,Technology,182910000.0,40515.49M,182.91M
4,0,2024-11-21,HIVE,4.247376303214772,8.037403506056092,0.0774818401937046,4.01,09:30:00,51.951742498772006,4.67211393353625,4.035007488054034,,4.45,12:30:00,10:30:00,15:30:00,454700000.0,Financial,118210000.0,454.7M,118.21M
17,0,2024-11-21,MARA,24.74604892717521,10.569444585781492,0.2105683794838042,24.25,09:30:00,8.916922481216014,27.220653819892732,23.50874648081645,,25.75,12:30:00,10:30:00,15:30:00,5509720000.0,Financial,290330000.0,5509.72M,290.33M
7,0,2024-11-21,BTBT,4.184407079601842,9.909885342769623,0.1329923273657287,3.9898,09:30:00,52.733540452043286,4.602847787562026,3.9751867256217497,,4.43,12:30:00,10:30:00,15:30:00,610370000.0,Financial,147050000.0,610.37M,147.05M
16,0,2024-11-21,AR,34.31719062336358,6.207978923423199,0.0576540755467196,33.4,09:30:00,6.429972733542263,37.748909685699935,32.6013310921954,,34.58,12:30:00,10:30:00,15:30:00,8356840000.0,Energy,287900000.0,8356.84M,287.9M
18,0,2024-11-21,YPF,37.90227526694441,6.505836727221272,0.0749231199329046,37.4702,09:30:00,5.821777147833717,41.69250279363885,36.00716150359719,,38.46,12:30:00,10:30:00,15:30:00,9780380000.0,Energy,393120000.0,9780.38M,393.12M
